Id de Empleado,Nombre,email,Tipo de Contrato,Estado,Ordenes Entregadas,Ciudad ID,Activo desde
4251524,Arendel 11141,arendeltech+11141@gmail.com,FULL_TIME,not_working,0,902,00:00
4251506,Arendel 11140,arendeltech+11140@gmail.com,FULL_TIME,not_working,0,902,00:00
4248160,Arendel 11139,arendeltech+11139@gmail.com,FULL_TIME,not_working,0,749,00:00
4248044,Arendel 11138,arendeltech+11138@gmail.com,FULL_TIME,not_working,0,902,00:00
4247850,Arendel 11137,arendeltech+11137@gmail.com,FULL_TIME,not_working,0,1026,00:00
4247641,Arendel 11135,arendeltech+11135@gmail.com,FULL_TIME,not_working,0,902,00:00
4247609,Arendel 11134,arendeltech+11134@gmail.com,FULL_TIME,not_working,0,902,00:00
4247506,Arendel 11133,arendeltech+11133@gmail.com,FULL_TIME,not_working,0,902,00:00
4247330,Arendel 11132,arendeltech+11132@gmail.com,FULL_TIME,not_working,0,902,00:00
4247320,Arendel 11131,arendeltech+11131@gmail.com,FULL_TIME,not_working,0,902,00:00
4247310,Arendel 11130,arendeltech+11130@gmail.com,FULL_TIME,not_working,0,902,00:00
4246090,Arendel 11129,arendeltech+11129@gmail.com,FULL_TIME,not_working,0,902,00:00
4245944,Arendel 11128,arendeltech+11128@gmail.com,FULL_TIME,not_working,0,902,00:00
4245303,Arendel 11127,arendeltech+11127@gmail.com,FULL_TIME,not_working,0,902,00:00
4240875,Arendel 11126,arendeltech+11126@gmail.com,FULL_TIME,not_working,0,739,00:00
4240828,Arendel 11125,arendeltech+11125@gmail.com,FULL_TIME,not_working,0,992,00:00
4240796,Arendel 11124,arendeltech+11124@gmail.com,FULL_TIME,not_working,0,739,00:00
4237859,Arendel 11123,arendeltech+11123@gmail.com,FULL_TIME,not_working,0,902,00:00
4237690,Arendel 11122,arendeltech+11122@gmail.com,FULL_TIME,not_working,0,902,00:00
4233928,Arendel 11121,arendeltech+11121@gmail.com,FULL_TIME,not_working,0,749,00:00
4233917,Arendel 11120,arendeltech+11120@gmail.com,FULL_TIME,not_working,0,992,00:00
4233762,Arendel 11119,arendeltech+11119@gmail.com,FULL_TIME,not_working,0,902,00:00
4233758,Arendel 11118,arendeltech+11118@gmail.com,FULL_TIME,not_working,0,902,00:00
4233755,Arendel 11116,arendeltech+11116@gmail.com,FULL_TIME,not_working,0,902,00:00
4233753,Arendel 11115,arendeltech+11115@gmail.com,FULL_TIME,not_working,0,902,00:00
4233747,Arendel 11113,arendeltech+11113@gmail.com,FULL_TIME,not_working,0,902,00:00
4233743,Arendel 11112,arendeltech+11112@gmail.com,FULL_TIME,not_working,0,902,00:00
4231687,Arendel 11111,arendeltech+11111@gmail.com,FULL_TIME,not_working,0,749,00:00
4231683,Arendel 11110,arendeltech+11110@gmail.com,FULL_TIME,not_working,0,749,00:00
4230521,Arendel 11109,arendeltech+11109@gmail.com,FULL_TIME,not_working,0,902,00:00
4228380,Arendel 11108,arendeltech+11108@gmail.com,FULL_TIME,not_working,0,902,00:00
4228376,Arendel 11107,arendeltech+11107@gmail.com,FULL_TIME,not_working,0,992,00:00
4228371,Arendel 11106,arendeltech+11106@gmail.com,FULL_TIME,not_working,0,902,00:00
4226667,Arendel 11105,arendeltech+11105@gmail.com,FULL_TIME,not_working,0,902,00:00
4226607,Arendel 11104,arendeltech+11104@gmail.com,FULL_TIME,not_working,0,882,00:00
4225731,Arendel 11103,arendeltech+11103@gmail.com,FULL_TIME,not_working,0,902,00:00
4225723,Arendel 11102,arendeltech+11102@gmail.com,FULL_TIME,not_working,0,902,00:00
4225714,Arendel 11101,arendeltech+11101@gmail.com,FULL_TIME,not_working,0,902,00:00
4225511,Arendel 11100,arendeltech+11100@gmail.com,FULL_TIME,not_working,0,992,00:00
4225493,Arendel 11099,arendeltech+11099@gmail.com,FULL_TIME,not_working,0,902,00:00
4223662,Arendel 11098,arendeltech+11098@gmail.com,FULL_TIME,not_working,0,902,00:00
4223384,Arendel 11097,arendeltech+11097@gmail.com,FULL_TIME,not_working,0,902,00:00
4223315,Arendel 11096,arendeltech+11096@gmail.com,FULL_TIME,not_working,0,902,00:00
4219639,Arendel 11095,arendeltech+11095@gmail.com,FULL_TIME,not_working,0,902,00:00
4219343,Arendel 11094,arendeltech+11094@gmail.com,FULL_TIME,not_working,0,902,00:00
4219182,Arendel 11093,arendeltech+11093@gmail.com,FULL_TIME,not_working,0,902,00:00
4219137,Arendel 11092,arendeltech+11092@gmail.com,FULL_TIME,not_working,0,902,00:00
4219119,Arendel 11091,arendeltech+11091@gmail.com,FULL_TIME,not_working,0,902,00:00
4218897,Arendel 11090,arendeltech+11090@gmail.com,FULL_TIME,not_working,0,902,00:00
4218892,Arendel 11089,arendeltech+11089@gmail.com,FULL_TIME,not_working,0,902,00:00
4218888,Arendel 11088,arendeltech+11088@gmail.com,FULL_TIME,not_working,0,902,00:00
4218877,Arendel 11086,arendeltech+11086@gmail.com,FULL_TIME,not_working,0,902,00:00
4218676,Arendel 11085,arendeltech+11085@gmail.com,FULL_TIME,not_working,0,902,00:00
4218607,Arendel 11084,arendeltech+11084@gmail.com,FULL_TIME,not_working,0,902,00:00
4218545,Arendel 11083,arendeltech+11083@gmail.com,FULL_TIME,not_working,0,902,00:00
4218461,Arendel 11082,arendeltech+11082@gmail.com,FULL_TIME,not_working,0,902,00:00
4218444,Arendel 11081,arendeltech+11081@gmail.com,FULL_TIME,not_working,0,902,00:00
4217341,Arendel 11080,arendeltech+11080@gmail.com,FULL_TIME,not_working,0,902,00:00
4217333,Arendel 11079,arendeltech+11079@gmail.com,FULL_TIME,not_working,0,902,00:00
4217247,Arendel 11078,arendeltech+11078@gmail.com,FULL_TIME,not_working,0,902,00:00
4217065,Arendel 11077,arendeltech+11077@gmail.com,FULL_TIME,not_working,0,902,00:00
4217011,Arendel 11076,arendeltech+11076@gmail.com,FULL_TIME,not_working,0,902,00:00
4217005,Arendel 11075,arendeltech+11075@gmail.com,FULL_TIME,not_working,0,902,00:00
4216926,Arendel 11074,arendeltech+11074@gmail.com,FULL_TIME,not_working,0,902,00:00
4216446,Arendel 11073,arendeltech+11073@gmail.com,FULL_TIME,not_working,0,902,00:00
4216096,Arendel 11072,arendeltech+11072@gmail.com,FULL_TIME,not_working,0,902,00:00
4216046,Arendel 11071,arendeltech+11071@gmail.com,FULL_TIME,not_working,0,902,00:00
4215989,Arendel 11070,arendeltech+11070@gmail.com,FULL_TIME,not_working,0,1026,00:00
4214398,Arendel 11069,arendeltech+11069@gmail.com,FULL_TIME,not_working,0,882,00:00
4214141,Arendel 11068,arendeltech+11068@gmail.com,FULL_TIME,not_working,0,902,00:00
4213899,Arendel 11067,arendeltech+11067@gmail.com,FULL_TIME,not_working,0,902,00:00
4213785,Arendel 11066,arendeltech+11066@gmail.com,FULL_TIME,not_working,0,902,00:00
4213436,Arendel 11065,arendeltech+11065@gmail.com,FULL_TIME,not_working,0,1014,00:00
4213324,Arendel 11064,arendeltech+11064@gmail.com,FULL_TIME,not_working,0,902,00:00
4213280,Arendel 11063,arendeltech+11063@gmail.com,FULL_TIME,not_working,0,902,00:00
4213013,Arendel 11062,arendeltech+11062@gmail.com,FULL_TIME,not_working,0,902,00:00
4213012,Arendel 11061,arendeltech+11061@gmail.com,FULL_TIME,not_working,0,902,00:00
4212891,Arendel 11060,arendeltech+11060@gmail.com,FULL_TIME,not_working,0,902,00:00
4211468,Arendel 11059,arendeltech+11059@gmail.com,FULL_TIME,not_working,0,734,00:00
4211106,Arendel 11058,arendeltech+11058@gmail.com,FULL_TIME,not_working,0,902,00:00
4211066,Arendel 11057,arendeltech+11057@gmail.com,FULL_TIME,not_working,0,902,00:00
4211006,Arendel 11056,arendeltech+11056@gmail.com,FULL_TIME,not_working,0,902,00:00
4211000,Arendel 11055,arendeltech+11055@gmail.com,FULL_TIME,not_working,0,902,00:00
4210989,Arendel 11054,arendeltech+11054@gmail.com,FULL_TIME,not_working,0,902,00:00
4210980,Arendel 11053,arendeltech+11053@gmail.com,FULL_TIME,not_working,0,902,00:00
4210972,Arendel 11052,arendeltech+11052@gmail.com,FULL_TIME,not_working,0,902,00:00
4210958,Arendel 11051,arendeltech+11051@gmail.com,FULL_TIME,not_working,0,902,00:00
4210836,Arendel 11050,arendeltech+11050@gmail.com,FULL_TIME,not_working,0,1014,00:00
4210824,Arendel 11049,arendeltech+11049@gmail.com,FULL_TIME,not_working,0,1014,00:00
4210476,Arendel 11048,arendeltech+11048@gmail.com,FULL_TIME,not_working,0,902,00:00
4210271,Arendel 11047,arendeltech+11047@gmail.com,FULL_TIME,not_working,0,749,00:00
4210253,Arendel 11046,arendeltech+11046@gmail.com,FULL_TIME,not_working,0,902,00:00
4210211,Arendel 11045,arendeltech+11045@gmail.com,FULL_TIME,not_working,0,1014,00:00
4210046,Arendel 11044,arendeltech+11044@gmail.com,FULL_TIME,not_working,0,992,00:00
4210013,Arendel 11043,arendeltech+11043@gmail.com,FULL_TIME,not_working,0,882,00:00
4209755,Arendel 11042,arendeltech+11042@gmail.com,FULL_TIME,not_working,0,902,00:00
4208726,Arendel 11041,arendeltech+11041@gmail.com,FULL_TIME,not_working,0,902,00:00
4208452,Arendel 11040,arendeltech+11040@gmail.com,FULL_TIME,not_working,0,902,00:00
4208434,Arendel 11039,arendeltech+11039@gmail.com,FULL_TIME,not_working,0,902,00:00
4208203,Arendel 11038,arendeltech+11038@gmail.com,FULL_TIME,not_working,0,902,00:00
4208187,Arendel 11037,arendeltech+11037@gmail.com,FULL_TIME,not_working,0,902,00:00
4208140,Arendel 11036,arendeltech+11036@gmail.com,FULL_TIME,not_working,0,902,00:00
4208133,Arendel 11035,arendeltech+11035@gmail.com,FULL_TIME,not_working,0,902,00:00
4208124,Arendel 11034,arendeltech+11034@gmail.com,FULL_TIME,not_working,0,902,00:00
4207954,Arendel 11033,arendeltech+11033@gmail.com,FULL_TIME,not_working,0,902,00:00
4207883,Arendel 11032,arendeltech+11032@gmail.com,FULL_TIME,not_working,0,902,00:00
4207651,Arendel 11030,arendeltech+11030@gmail.com,FULL_TIME,not_working,0,902,00:00
4207406,Arendel 11029,arendeltech+11029@gmail.com,FULL_TIME,not_working,0,902,00:00
4205061,Arendel 11028,arendeltech+11028@gmail.com,FULL_TIME,not_working,0,902,00:00
4204954,Arendel 11027,arendeltech+11027@gmail.com,FULL_TIME,not_working,0,902,00:00
4204576,Arendel 11026,arendeltech+11026@gmail.com,FULL_TIME,not_working,0,902,00:00
4204080,Arendel 11025,arendeltech+11025@gmail.com,FULL_TIME,not_working,0,902,00:00
4204074,Arendel 11024,arendeltech+11024@gmail.com,FULL_TIME,not_working,0,902,00:00
4204034,Arendel 11023,arendeltech+11023@gmail.com,FULL_TIME,not_working,0,902,00:00
4204011,Arendel 11022,arendeltech+11022@gmail.com,FULL_TIME,not_working,0,902,00:00
4204005,Arendel 11021,arendeltech+11021@gmail.com,FULL_TIME,not_working,0,902,00:00
4203907,Arendel 11020,arendeltech+11020@gmail.com,FULL_TIME,not_working,0,902,00:00
4203807,Arendel 11019,arendeltech+11019@gmail.com,FULL_TIME,not_working,0,902,00:00
4203666,Arendel 11018,arendeltech+11018@gmail.com,FULL_TIME,not_working,0,902,00:00
4203615,Arendel 11017,arendeltech+11017@gmail.com,FULL_TIME,not_working,0,902,00:00
4203501,Arendel 11016,arendeltech+11016@gmail.com,FULL_TIME,not_working,0,902,00:00
4203327,Arendel 11015,arendeltech+11015@gmail.com,FULL_TIME,not_working,0,902,00:00
4203302,Arendel 11014,arendeltech+11014@gmail.com,FULL_TIME,not_working,0,902,00:00
4203227,Arendel 11013,arendeltech+11013@gmail.com,FULL_TIME,not_working,0,902,00:00
4202221,Arendel 11012,arendeltech+11012@gmail.com,FULL_TIME,not_working,0,902,00:00
4202086,Arendel 11011,arendeltech+11011@gmail.com,FULL_TIME,not_working,0,902,00:00
4202072,Arendel 11010,arendeltech+11010@gmail.com,FULL_TIME,not_working,0,902,00:00
4202058,Arendel 11009,arendeltech+11009@gmail.com,FULL_TIME,not_working,0,902,00:00
4202038,Arendel 11008,arendeltech+11008@gmail.com,FULL_TIME,not_working,0,902,00:00
4201899,Arendel 11007,arendeltech+11007@gmail.com,FULL_TIME,not_working,0,902,00:00
4201895,Arendel 11006,arendeltech+11006@gmail.com,FULL_TIME,not_working,0,902,00:00
4201811,Arendel 11005,arendeltech+11005@gmail.com,FULL_TIME,not_working,0,902,00:00
4201790,Arendel 11004,arendeltech+11004@gmail.com,FULL_TIME,not_working,0,902,00:00
4201654,Arendel 11003,arendeltech+11003@gmail.com,FULL_TIME,not_working,0,902,00:00
4201629,Arendel 11002,arendeltech+11002@gmail.com,FULL_TIME,not_working,0,902,00:00
4201572,Arendel 11001,arendeltech+11001@gmail.com,FULL_TIME,not_working,0,902,00:00
4201476,Arendel 11000,arendeltech+11000@gmail.com,FULL_TIME,not_working,0,902,00:00
4201191,Arendel 10999,arendeltech+10999@gmail.com,FULL_TIME,not_working,0,902,00:00
4201171,Arendel 10998,arendeltech+10998@gmail.com,FULL_TIME,not_working,0,902,00:00
4201133,Arendel 10997,arendeltech+10997@gmail.com,FULL_TIME,not_working,0,902,00:00
4201131,Arendel 10996,arendeltech+10996@gmail.com,FULL_TIME,not_working,0,992,00:00
4201070,Arendel 10995,arendeltech+10995@gmail.com,FULL_TIME,not_working,0,749,00:00
4200951,Arendel 10994,arendeltech+10994@gmail.com,FULL_TIME,not_working,0,902,00:00
4200813,Arendel 10993,arendeltech+10993@gmail.com,FULL_TIME,not_working,0,882,00:00
4200648,Arendel 10992,arendeltech+10992@gmail.com,FULL_TIME,not_working,0,902,00:00
4199889,Arendel 10991,arendeltech+10991@gmail.com,FULL_TIME,not_working,0,902,00:00
4199801,Arendel 10990,arendeltech+10990@gmail.com,FULL_TIME,not_working,0,734,00:00
4199789,Arendel 10989,arendeltech+10989@gmail.com,FULL_TIME,not_working,0,902,00:00
4199787,Arendel 10988,arendeltech+10988@gmail.com,FULL_TIME,not_working,0,734,00:00
4199776,Arendel 10987,arendeltech+10987@gmail.com,FULL_TIME,not_working,0,902,00:00
4199768,Arendel 10986,arendeltech+10986@gmail.com,FULL_TIME,not_working,0,902,00:00
4199760,Arendel 10985,arendeltech+10985@gmail.com,FULL_TIME,not_working,0,734,00:00
4199759,Arendel 10984,arendeltech+10984@gmail.com,FULL_TIME,not_working,0,902,00:00
4199753,Arendel 10983,arendeltech+10983@gmail.com,FULL_TIME,not_working,0,902,00:00
4199751,Arendel 10982,arendeltech+10982@gmail.com,FULL_TIME,not_working,0,902,00:00
4199748,Arendel 10981,arendeltech+10981@gmail.com,FULL_TIME,not_working,0,902,00:00
4199740,Arendel 10980,arendeltech+10980@gmail.com,FULL_TIME,not_working,0,902,00:00
4199738,Arendel 10979,arendeltech+10979@gmail.com,FULL_TIME,not_working,0,1014,00:00
4199329,Arendel 10977,arendeltech+10977@gmail.com,FULL_TIME,not_working,0,902,00:00
4199034,Arendel 10976,arendeltech+10976@gmail.com,FULL_TIME,not_working,0,739,00:00
4198989,Arendel 10975,arendeltech+10975@gmail.com,FULL_TIME,not_working,0,902,00:00
4198975,Arendel 10974,arendeltech+10974@gmail.com,FULL_TIME,not_working,0,902,00:00
4198926,Arendel 10973,arendeltech+10973@gmail.com,FULL_TIME,not_working,0,739,00:00
4198795,Arendel 10971,arendeltech+10971@gmail.com,FULL_TIME,not_working,0,739,00:00
4198787,Arendel 10970,arendeltech+10970@gmail.com,FULL_TIME,not_working,0,902,00:00
4198638,Arendel 10969,arendeltech+10969@gmail.com,FULL_TIME,not_working,0,902,00:00
4197547,Arendel 10967,arendeltech+10967@gmail.com,FULL_TIME,not_working,0,739,00:00
4197199,Arendel 10965,arendeltech+10965@gmail.com,FULL_TIME,not_working,0,739,00:00
4197178,Arendel 10964,arendeltech+10964@gmail.com,FULL_TIME,not_working,0,882,00:00
4196328,Arendel 10963,arendeltech+10963@gmail.com,FULL_TIME,not_working,0,1014,00:00
4196311,Arendel 10962,arendeltech+10962@gmail.com,FULL_TIME,not_working,0,1014,00:00
4196224,Arendel 10961,arendeltech+10961@gmail.com,FULL_TIME,not_working,0,882,00:00
4196179,Arendel 10960,arendeltech+10960@gmail.com,FULL_TIME,not_working,0,882,00:00
4194464,Arendel 10959,arendeltech+10959@gmail.com,FULL_TIME,not_working,0,992,00:00
4194341,Arendel 10958,arendeltech+10958@gmail.com,FULL_TIME,not_working,0,1014,00:00
4194269,Arendel 10957,arendeltech+10957@gmail.com,FULL_TIME,not_working,0,994,00:00
4194259,Arendel 10956,arendeltech+10956@gmail.com,FULL_TIME,not_working,0,739,00:00
4193575,Arendel 10955,arendeltech+10955@gmail.com,FULL_TIME,not_working,0,749,00:00
4193399,Arendel 10954,arendeltech+10954@gmail.com,FULL_TIME,not_working,0,739,00:00
4193164,Arendel 10953,arendeltech+10953@gmail.com,FULL_TIME,not_working,0,882,00:00
4193031,Arendel 10952,arendeltech+10952@gmail.com,FULL_TIME,not_working,0,902,00:00
4191969,Arendel 10950,arendeltech+10950@gmail.com,FULL_TIME,not_working,0,739,00:00
4191665,Arendel 10949,arendeltech+10949@gmail.com,FULL_TIME,not_working,0,739,00:00
4191634,Arendel 10947,arendeltech+10947@gmail.com,FULL_TIME,not_working,0,739,00:00
4190100,Arendel 10946,arendeltech+10946@gmail.com,FULL_TIME,not_working,0,739,00:00
4190065,Arendel 10945,arendeltech+10945@gmail.com,FULL_TIME,not_working,0,739,00:00
4189499,Arendel 10944,arendeltech+10944@gmail.com,FULL_TIME,not_working,0,749,00:00
4189077,Arendel 10943,arendeltech+10943@gmail.com,FULL_TIME,not_working,0,902,00:00
4189023,Arendel 10942,arendeltech+10942@gmail.com,FULL_TIME,not_working,0,902,00:00
4188584,Arendel 10941,arendeltech+10941@gmail.com,FULL_TIME,not_working,0,882,00:00
4188577,Arendel 10940,arendeltech+10940@gmail.com,FULL_TIME,not_working,0,882,00:00
4188447,Arendel 10939,arendeltech+10939@gmail.com,FULL_TIME,not_working,0,902,00:00
4187551,Arendel 10938,arendeltech+10938@gmail.com,FULL_TIME,not_working,0,1014,00:00
4186886,Arendel 10937,arendeltech+10937@gmail.com,FULL_TIME,not_working,0,1014,00:00
4186171,Arendel 10936,arendeltech+10936@gmail.com,FULL_TIME,not_working,0,882,00:00
4185938,Arendel 10935,arendeltech+10935@gmail.com,FULL_TIME,not_working,0,1014,00:00
4183902,Arendel 10934,arendeltech+10934@gmail.com,FULL_TIME,not_working,0,1014,00:00
4183257,Arendel 10933,arendeltech+10933@gmail.com,FULL_TIME,not_working,0,1014,00:00
4183109,Arendel 10932,arendeltech+10932@gmail.com,FULL_TIME,not_working,0,882,00:00
4178939,Arendel 10931,arendeltech+10931@gmail.com,FULL_TIME,not_working,0,1014,00:00
4178683,Arendel 10930,arendeltech+10930@gmail.com,FULL_TIME,not_working,0,882,00:00
4178272,Arendel 10928,arendeltech+10928@gmail.com,FULL_TIME,not_working,0,882,00:00
4178208,Arendel 10927,arendeltech+10927@gmail.com,FULL_TIME,not_working,0,902,00:00
4178168,Arendel 10926,arendeltech+10926@gmail.com,FULL_TIME,not_working,0,902,00:00
4177705,Arendel 10925,arendeltech+10925@gmail.com,FULL_TIME,not_working,0,882,00:00
4177559,Arendel 10924,arendeltech+10924@gmail.com,FULL_TIME,not_working,0,882,00:00
4173888,Arendel 10921,arendeltech+10921@gmail.com,FULL_TIME,not_working,0,902,00:00
4173858,Arendel 10920,arendeltech+10920@gmail.com,FULL_TIME,not_working,0,902,00:00
4173817,Arendel 10919,arendeltech+10919@gmail.com,FULL_TIME,not_working,0,902,00:00
4173812,Arendel 10918,arendeltech+10918@gmail.com,FULL_TIME,not_working,0,902,00:00
4173387,Arendel 10917,arendeltech+10917@gmail.com,FULL_TIME,not_working,0,902,00:00
4173330,Arendel 10916,arendeltech+10916@gmail.com,FULL_TIME,not_working,0,902,00:00
4173241,Arendel 10915,arendeltech+10915@gmail.com,FULL_TIME,not_working,0,882,00:00
4173018,Arendel 10913,arendeltech+10913@gmail.com,FULL_TIME,not_working,0,902,00:00
4172932,Arendel 10912,arendeltech+10912@gmail.com,FULL_TIME,not_working,0,1014,00:00
4171811,Arendel 10911,arendeltech+10911@gmail.com,FULL_TIME,not_working,0,902,00:00
4171805,Arendel 10910,arendeltech+10910@gmail.com,FULL_TIME,not_working,0,1014,00:00
4171425,Arendel 10909,arendeltech+10909@gmail.com,FULL_TIME,not_working,0,902,00:00
4171376,Arendel 10908,arendeltech+10908@gmail.com,FULL_TIME,not_working,0,1014,00:00
4171365,Arendel 10907,arendeltech+10907@gmail.com,FULL_TIME,not_working,0,882,00:00
4171143,Arendel 10906,arendeltech+10906@gmail.com,FULL_TIME,not_working,0,902,00:00
4170771,Arendel 10905,arendeltech+10905@gmail.com,FULL_TIME,not_working,0,902,00:00
4170365,Arendel 10904,arendeltech+10904@gmail.com,FULL_TIME,not_working,0,902,00:00
4170326,Arendel 10903,arendeltech+10903@gmail.com,FULL_TIME,not_working,0,902,00:00
4168869,Arendel 10901,arendeltech+10901@gmail.com,FULL_TIME,not_working,0,902,00:00
4168859,Arendel 10900,arendeltech+10900@gmail.com,FULL_TIME,not_working,0,902,00:00
4168413,Arendel 10899,arendeltech+10899@gmail.com,FULL_TIME,not_working,0,902,00:00
4168244,Arendel 10898,arendeltech+10898@gmail.com,FULL_TIME,not_working,0,1014,00:00
4168161,Arendel 10897,arendeltech+10897@gmail.com,FULL_TIME,not_working,0,882,00:00
4166874,Arendel 10896,arendeltech+10896@gmail.com,FULL_TIME,not_working,0,902,00:00
4166851,Arendel 10895,arendeltech+10895@gmail.com,FULL_TIME,not_working,0,902,00:00
4166666,Arendel 10894,arendeltech+10894@gmail.com,FULL_TIME,not_working,0,902,00:00
4166652,Arendel 10893,arendeltech+10893@gmail.com,FULL_TIME,not_working,0,902,00:00
4166629,Arendel 10892,arendeltech+10892@gmail.com,FULL_TIME,not_working,0,902,00:00
4166614,Arendel 10891,arendeltech+10891@gmail.com,FULL_TIME,not_working,0,902,00:00
4166566,Arendel 10890,arendeltech+10890@gmail.com,FULL_TIME,not_working,0,902,00:00
4166542,Arendel 10889,arendeltech+10889@gmail.com,FULL_TIME,not_working,0,902,00:00
4166450,Arendel 10887,arendeltech+10887@gmail.com,FULL_TIME,not_working,0,902,00:00
4166428,Arendel 10886,arendeltech+10886@gmail.com,FULL_TIME,not_working,0,902,00:00
4166282,Arendel 10885,arendeltech+10885@gmail.com,FULL_TIME,not_working,0,902,00:00
4166164,Arendel 10884,arendeltech+10884@gmail.com,FULL_TIME,not_working,0,902,00:00
4165974,Arendel 10883,arendeltech+10883@gmail.com,FULL_TIME,not_working,0,902,00:00
4165929,Arendel 10882,arendeltech+10882@gmail.com,FULL_TIME,not_working,0,902,00:00
4165552,Arendel 10881,arendeltech+10881@gmail.com,FULL_TIME,not_working,0,902,00:00
4164466,Arendel 10879,arendeltech+10879@gmail.com,FULL_TIME,not_working,0,1014,00:00
4164392,Arendel 10878,arendeltech+10878@gmail.com,FULL_TIME,not_working,0,1014,00:00
4164235,Arendel 10877,arendeltech+10877@gmail.com,FULL_TIME,not_working,0,902,00:00
4164196,Arendel 10876,arendeltech+10876@gmail.com,FULL_TIME,not_working,0,902,00:00
4164195,Arendel 10875,arendeltech+10875@gmail.com,FULL_TIME,not_working,0,902,00:00
4164191,Arendel 10874,arendeltech+10874@gmail.com,FULL_TIME,not_working,0,902,00:00
4164171,Arendel 10873,arendeltech+10873@gmail.com,FULL_TIME,not_working,0,902,00:00
4164169,Arendel 10872,arendeltech+10872@gmail.com,FULL_TIME,not_working,0,902,00:00
4164156,Arendel 10871,arendeltech+10871@gmail.com,FULL_TIME,not_working,0,902,00:00
4163960,Arendel 10870,arendeltech+10870@gmail.com,FULL_TIME,not_working,0,734,00:00
4163893,Arendel 10868,arendeltech+10868@gmail.com,FULL_TIME,not_working,0,902,00:00
4163254,Arendel 10867,arendeltech+10867@gmail.com,FULL_TIME,not_working,0,902,00:00
4163174,Arendel 10866,arendeltech+10866@gmail.com,FULL_TIME,not_working,0,902,00:00
4162963,Arendel 10865,arendeltech+10865@gmail.com,FULL_TIME,not_working,0,902,00:00
4162937,Arendel 10864,arendeltech+10864@gmail.com,FULL_TIME,not_working,0,902,00:00
4162764,Arendel 10863,arendeltech+10863@gmail.com,FULL_TIME,not_working,0,902,00:00
4162572,Arendel 10862,arendeltech+10862@gmail.com,FULL_TIME,not_working,0,902,00:00
4162027,Arendel 10861,arendeltech+10861@gmail.com,FULL_TIME,not_working,0,902,00:00
4162022,Arendel 10860,arendeltech+10860@gmail.com,FULL_TIME,not_working,0,902,00:00
4162021,Arendel 10859,arendeltech+10859@gmail.com,FULL_TIME,not_working,0,902,00:00
4161963,Arendel 10858,arendeltech+10858@gmail.com,FULL_TIME,not_working,0,994,00:00
4161911,Arendel 10857,arendeltech+10857@gmail.com,FULL_TIME,not_working,0,902,00:00
4161893,Arendel 10856,arendeltech+10856@gmail.com,FULL_TIME,not_working,0,902,00:00
4161892,Arendel 10855,arendeltech+10855@gmail.com,FULL_TIME,not_working,0,902,00:00
4161866,Arendel 10854,arendeltech+10854@gmail.com,FULL_TIME,not_working,0,882,00:00
4161853,Arendel 10853,arendeltech+10853@gmail.com,FULL_TIME,not_working,0,734,00:00
4160027,Arendel 10852,arendeltech+10852@gmail.com,FULL_TIME,not_working,0,902,00:00
4159983,Arendel 10851,arendeltech+10851@gmail.com,FULL_TIME,not_working,0,902,00:00
4159966,Arendel 10850,arendeltech+10850@gmail.com,FULL_TIME,not_working,0,734,00:00
4159860,Arendel 10847,arendeltech+10847@gmail.com,FULL_TIME,not_working,0,902,00:00
4159856,Arendel 10846,arendeltech+10846@gmail.com,FULL_TIME,not_working,0,902,00:00
4159852,Arendel 10845,arendeltech+10845@gmail.com,FULL_TIME,not_working,0,902,00:00
4159849,Arendel 10844,arendeltech+10844@gmail.com,FULL_TIME,not_working,0,902,00:00
4159846,Arendel 10843,arendeltech+10843@gmail.com,FULL_TIME,not_working,0,902,00:00
4159565,Arendel 10842,arendeltech+10842@gmail.com,FULL_TIME,not_working,0,902,00:00
4159556,Arendel 10841,arendeltech+10841@gmail.com,FULL_TIME,not_working,0,902,00:00
4159540,Arendel 10840,arendeltech+10840@gmail.com,FULL_TIME,not_working,0,902,00:00
4159464,Arendel 10839,arendeltech+10839@gmail.com,FULL_TIME,not_working,0,902,00:00
4159007,Arendel 10838,arendeltech+10838@gmail.com,FULL_TIME,not_working,0,1014,00:00
4158790,Arendel 10837,arendeltech+10837@gmail.com,FULL_TIME,not_working,0,1014,00:00
4158141,Arendel 10836,arendeltech+10836@gmail.com,FULL_TIME,not_working,0,882,00:00
4158134,Arendel 10835,arendeltech+10835@gmail.com,FULL_TIME,not_working,0,902,00:00
4158117,Arendel 10832,arendeltech+10832@gmail.com,FULL_TIME,not_working,0,882,00:00
4158115,Arendel 10831,arendel999@gmail.com,FULL_TIME,not_working,0,902,00:00
4158109,Arendel 10830,arendeltech+10831@gmail.com,FULL_TIME,not_working,0,902,00:00
4158105,Arendel 10827,arendeltech+10828@gmail.com,FULL_TIME,not_working,0,1026,00:00
4158077,Test Rider CompleteTotal,arendeltech+10830@gmail.com,FULL_TIME,not_working,0,902,00:00
4158067,Arendel 10822,arendeltech+10829@gmail.com,FULL_TIME,not_working,0,902,00:00
4158059,test Test,arendeltech+10827@gmail.com,FULL_TIME,not_working,0,902,00:00
4158058,test Test,arendeltech+10826@gmail.com,FULL_TIME,not_working,0,902,00:00
4158054,test Test,arendeltech+10825@gmail.com,FULL_TIME,not_working,0,902,00:00
4158052,test Test,arendeltech+10824@gmail.com,FULL_TIME,not_working,0,902,00:00
